YHR104W,YDR368W,YGR282C,YFR055W,YGL184C,YDL168W,YOL030W,YMR303C,YGR032W,YOL132W,YGL256W,YBR145W,YCR034W,YMR215W,YMR307W,YLR342W,YMR306W,YBR068C,YMR083W,YMR318C,YBR036C,YDR046C,YBR069C,YMR170C,YMR169C,YPL061W,YNR012W,YIR029W,YHR123W,YNL130C,YIR027C,YIR028W,YJR152W,YOL096C,YGL119W,YDR204W,YNR057C,YBR249C,YBR208C,YNR058W,YDR035W,YML110C,YPL274W,YGR255C,YNL003C,YOR125C,YDR242W,YML035C,YJL070C,YJR025C,YBR284W,YER175C,YGR087C,YFL053W,YML070W,YLR044C,YPL111W,YLR134W,YDR380W,YHR091C,YDL080C,YNL270C,YHR037W,YEL063C,YBR293W,YDL210W,YNR056C,YBR034C,YDR321W,YLR172C,YMR009W,YGR019W,YEL038W,YGR124W,YOR374W,YML096W,YPR145W,YER073W,YDL100C,YOR348C,YCR024C,YDR508C,YJR001W,YNL101W,YIL160C,YKL146W,YPR021C,YKL106W,YMR062C,YFL055W,YER119C,YMR226C,YCL009C,YOR126C,YCL050C,YBL015W,YGL205W,YHR063C,YBR026C,YOR332W,YER061C,YCR036W,YKL055C,YPR036W,YHR067W,YPR002W,YLR209C,YJL200C,YEL071W,YDL174C,YDL178W,YKL217W,YPL148C,YKR009C,YAL054C,YCR032W,YCR010C,YGR254W,YNL141W,YOR270C,YMR289W,YNR033W,YCR048W,YER056C,YER060W,YGL186C,YKL140W,YOL064C,YLL012W,YIL124W,YAL060W,YIL013C,YGR286C,YNL280C,YOL052C,YOR011W,YBR184W,YMR015C,YNL111C,YNR019W,YKL150W,YIL043C,YLR189C,YDR400W,YAL022C,YDR441C,YDR147W,YKL188C,YPL147W,YLR056W,YBR041W,YMR202W,YER015W,YIL009W,YDL052C,YOR303W,YOR317W,YJR109C,YKR066C,YMR246W,YJR048W,YEL039C,YIL134W,YPL087W,YFL030W,YBR183W,YOR180C,YDR297W,YKL008C,YLR284C,YGR037C,YJL196C,YMR120C,YLR028C,YGR202C,YLR372W,YGL077C,YDR148C,YLR133W,YIL125W,YFL018C,YLR377C,YDR481C,YLR307W,YLR308W,YJL155C,YNL192W,YDR111C,YBR023C,YBR291C,YLR089C,YDL142C,YMR319C,YPL265W,YJL060W,YBL013W,YCL025C,YKR039W,YOL020W,YLR011W,YEL047C,YPR062W,YJR051W,YNR001C,YPR001W,YOR120W,YCR005C,YPL069C,YBL039C,YLL043W,YJR103W,YPL189W,YGL084C,YHR096C,YHR051W,YNR072W,YHL032C,YDL067C,YDR272W,YDR345C,YOR040W,YLR038C,YFL011W,YHR092C,YGL191W,YHR094C,YIL111W,YBR121C,YNL052W,YJL214W,YMR011W,YLR395C,YBL045C,YDR529C,YEL024W,YGR256W,YBR084W,YPR191W,YPL262W,YPL110C,YGR183C,YDR513W,YJL166W,YFR033C,YDR098C,YER174C,YPL091W,YGR012W,YCL035C,YLR438W,YCR098C,YBR244W,YIR037W,YKL026C,YDL022W,YMR271C,YOL059W,YDR135C,YOR222W,YIL155C,YPL134C,YJL212C,YIL145C,YIL053W,YOL049W,YLR043C,YER062C,YLR299W,YGR209C,YBR218C,YBR020W,YBL033C,YNR008W,YBR018C,YDL238C,YOR360C,YDR399W,YHL012W,YNL071W,YGR193C,YDR536W,YBR221C,YLR081W,YER178W,YNR041C,YDL182W,YNL318C,YGR192C,YDL131W,YPL273W,YJL052W,YGR007W,YJR009C,YLL062C,YMR205C,YER141W,YGR240C,YKR067W,YBL011W,YIL107C,YOL136C,YEL011W,YER081W,YMR189W,YIL074C,YPL214C,YGL253W,YAL044C,YNR034W,YFR053C,YHR163W,YDR019C,YGR248W,YOL056W,YDL021W,YMR105C,YMR085W,YMR084W,YKL127W,YGL202W,YHR137W,YBR263W,YPR184W,YMR088C,YIL099W,YPR160W,YPR047W,YCL069W,YFR015C,YJL137C,YKR058W,YLR231C,YML075C,YLR258W,YLR450W,YOL055C,YPL258C,YDR300C,YMR250W,YPR121W,YDL215C,YNL277W,YOR375C,YAL062W,YNL037C,YCL040W,YDL171C,YER053C,YLR174W,YOL033W,YDL066W,YNL009W,YER065C,YML059C,YKR031C,YDR050C,YHR106W,YML100W,YPL040C,YCR028C,YMR261C,YMR020W,YDR074W,YML056C,YLR432W,YBR126C,YBR001C,YKR097W,YDR001C,YBR166C,YPR026W,YOR245C,YJR078W,YOL103W,YDR497C,YER019W,YER014W,YBR003W,YDR268W,YDR403W,YOR108W,YNL104C,YGR244C,YPL097W,YLR142W,YBR019C,YOR142W,YBL098W,YPL244C,YHL011C,YIR032C,YER099C,YOL151W,YOL061W,YBL068W,YGR170W,YLR382C,YNL169C,YML004C,YBR021W,YHL016C,YDR294C,YBL042C,YJR019C,YOR273C,YPR140W,YJR133W,YLL028W,YGR194C,YKL174C,YNL073W,YLR070C,YNL268W,YOR347C,YML054C,YGL063W,YPL212C,YNL117W,YIR031C,YJL216C,YBR299W,YFL001W,YGR287C,YIL066C,YGR292W,YNL292W,YER070W,YGR180C,YGR289C,YNL129W,YJL121C,YBR298C,YLR348C,YML008C,YPR006C,YKR053C,YOL126C,YJL134W,YKL085W,YDL078C,YCL064C,YLR180W,YDR502C,YJR130C,YJL068C,YBR213W,YML082W,YOR171C,YLR260W,YGR171C,YLR092W,YBR294W,YGR125W,YGR055W,YPR069C,YLR146C,YHL036W,YPR156C,YGR138C,YBR006W,YJL045W,YHR046C,YKL148C,YJL153C,YLL041C,YDR072C,YLR164W,YPL057C,YDR178W,YMR118C,YBR161W,YJR095W,YBR176W,YLR017W,YMR313C,YDR058C,YLR354C,YGR043C,YLL057C,YLL048C,YGR260W,YGL067W,YKL132C,YDR453C,YCR083W,YBL064C,YIL010W,YLR109W,YGR096W,YLR237W,YOR071C,YOR209C,YOR192C,YEL046C,YKL218C,YKL067W,YBR180W,YDR402C,YKL194C,YGR010W,YLR328W,YGL037C,YFR047C,YLR285W,YOR155C,YGL224C,YJL126W,YIL164C,YLR351C,YKL120W,YOR377W,YGR177C
6.175819667,6.412467122,6.113325214,6.243385511,5.389529527,4.70100816,6.127094097,5.903420868,6.127094097,6.054224564,5.898807619,10.18641481,7.931947341,7.005515422,5.624051423,6.268174168,5.984374527,6.238666203,15.10149641,5.815304839,6.648941517,5.648712934,5.72639145,6.080956686,6.291637492,9.587023981,5.480783143,6.715235997,6.23942731,6.047654901,7.187938273,6.800148488,6.680868139,6.191590036,5.914705134,7.483726817,6.127094097,5.726456789,5.576297497,5.957609763,6.09852952,6.564605273,5.691430236,8.812448284,5.017289078,6.737141734,5.349109435,6.092591311,5.982226224,6.225894387,7.601978208,5.519616584,5.808633634,5.989479483,6.401205448,5.66422135,7.173716285,6.0281351,6.408675487,5.672995247,5.846337646,5.423811645,6.272636442,5.780324219,5.969369752,5.277354022,5.981725157,6.24543347,6.02733081,6.792695218,6.162449927,6.114106041,5.894696184,6.559577619,5.830334927,5.842643015,7.091520414,5.892723538,6.127094097,6.81083894,7.407163439,5.842819955,6.127094097,6.073818614,6.371162923,7.774170159,5.629537365,6.352589601,5.974238062,5.997021832,5.893866873,5.601698868,9.946315808,6.508417931,6.097019453,6.22797897,6.539381376,5.810090518,5.652206221,5.623299214,15.84719402,5.739671251,6.276335792,5.68002582,10.09690208,6.92001514,6.542972584,7.550437142,6.315381919,6.127094097,5.669983784,5.957436579,6.127094097,6.194055656,6.127094097,5.950710053,5.981174962,6.18472873,5.724194617,7.9856113,6.051258489,6.101431029,5.855088616,6.047598846,6.025846864,5.419394159,6.365577228,6.411158919,5.505072591,6.38511648,6.086434645,6.088311938,6.452719934,5.592460722,6.194665428,6.177806028,5.190899115,5.659088227,5.081252291,6.127094097,5.790750887,6.00472239,6.077407652,5.980737281,5.680546192,6.127094097,5.872866766,5.945621137,6.058384079,5.470449843,6.285005348,6.39854037,5.431635879,6.071329311,5.003134429,6.171818152,6.141955511,6.394242012,5.942039165,6.937539503,6.334661263,5.954621002,19.61877235,7.793950563,6.05742357,4.904838359,6.146581717,5.673868569,6.131287053,6.487822341,5.673005471,5.594269584,3.891015769,6.127094097,5.717079243,6.647539582,6.354628618,6.446129162,5.91973427,5.775472183,11.28711164,5.89239019,5.239441693,6.106209935,6.496678129,6.212501153,6.374837585,5.580775961,6.105909911,5.621121044,3.027538351,7.474161692,5.310533531,5.684615569,6.288767279,4.946061598,5.760248839,6.021795282,5.915711715,6.233769282,6.332357307,5.774347349,5.920939815,6.056214135,6.189873101,6.210502724,6.149365692,6.410618702,5.701567075,6.599652566,6.266157052,6.532612435,7.388845718,5.758820463,5.244263978,5.844559934,5.804331664,6.242588948,6.253756725,6.14590404,6.258014139,6.771522731,5.919720448,5.912993568,5.83066859,6.37383797,5.34589756,5.956369717,6.798949175,5.776671989,5.776973758,6.297007024,6.393777215,5.443435864,6.549615882,5.737599643,6.328734204,7.353575963,7.721876625,6.885486324,5.780885809,5.568013945,7.221772194,6.810347508,5.74166232,6.068908875,6.779431613,5.984457937,5.858072853,5.838325822,6.087989528,6.437789981,6.638100621,6.135307981,6.430041971,5.936130958,4.828511388,5.70755283,6.217670935,5.913808088,5.768043188,5.533586695,6.447946246,8.201907232,13.08366259,7.354672797,6.408251321,6.158700215,5.834808606,6.204433919,5.801897729,6.37168148,6.104368896,6.2678691,6.706442451,6.079546915,6.208404868,5.838835862,6.853378792,12.99615601,6.246345862,8.742501865,5.958989777,13.10464562,5.445077076,4.628942881,5.88565874,6.666352164,4.997671661,6.874492402,6.282292989,6.127094097,6.105405085,5.69187561,6.134272406,6.547366699,9.703862146,6.888818566,5.35837676,5.680125252,6.034652098,5.962592056,5.883589776,6.863446075,6.118297726,6.465948341,6.916947608,14.21044579,6.100429768,6.18688726,8.100884209,6.387787408,6.165628306,6.080232278,7.549557528,5.765525625,6.043069374,7.822448995,6.287865597,3.26703782,5.548271415,6.050369751,6.127094097,6.080489784,6.438699871,5.557788675,6.382628347,6.120943103,6.127094097,6.084521943,5.928032912,6.135727223,5.776695037,6.098772711,6.127094097,5.613466145,6.625440517,5.520253498,6.066202677,5.829251648,6.279726895,8.04326924,5.732789041,5.824366716,6.677536255,6.127094097,6.162283048,6.579672056,5.296581724,6.687150427,6.600157558,5.606579796,6.127094097,6.203791279,5.969729395,5.734154922,6.039770203,5.547552559,5.665708934,6.615842345,5.782370206,5.994094729,6.413550069,5.607469552,6.097415562,6.091080241,6.207755515,6.379064034,5.963845913,6.007567457,5.681034734,5.700149858,6.474285964,5.972988467,5.152965185,5.7114957,6.127094097,6.324536319,6.303099543,5.730363626,5.679886099,4.812678817,5.433084234,5.666058242,7.010875551,6.460146644,6.641403932,5.923470721,6.566737493,7.784956523,5.700928321,5.706838632,5.99958656,6.281057294,6.4357412,5.045169334,5.339717595,5.600551369,6.069903404,6.390955381,7.310940654,5.978060369,8.105150221,5.819435838,5.719486187,6.14405724,6.129972814,6.156189869,5.74961842,6.189206175,6.089290538,5.287323578,5.875183867,5.863006132,5.64562223,6.363346025,6.999068307,7.208848481,6.314396296,6.002182521,7.789958917,4.15664591,6.041856411,5.697262638,5.744315323,6.590513466,5.306390315,4.599414356,6.057453306,5.72044134,5.571102224,5.968499599,6.633244715,5.713512415,6.112561455,5.788005084,6.07815639,6.541187462,5.727599126,5.626379092,5.916352806,7.03911315,5.928940147,6.527391154,5.772033514,6.269612967,6.013660606,6.104138447,6.835519557,6.817671042,5.15474894,6.023267121,6.208429929,6.055160506,5.768478522,6.010814853,6.601975928,5.553253838,5.672282547,5.796498026,6.845324742,5.783822212,6.070403398,7.456577011,5.880242636,6.189597005,5.35622802,6.583837538,5.888103827,6.064451177,5.57575861,6.463051723,7.611024501,5.981012324,5.860439992,6.083947957,5.326122654,7.080944515,5.532934157,6.207808609,6.041017295,6.161657456,6.140577369,5.586376242,5.890900354,7.767867797,5.942864603,5.718490079,7.345598117,6.807248997,6.074257474,5.950699246,5.662891744,4.960101519,6.342052985,5.766331579,6.189594485,5.819523224,8.753983944,6.127094097,6.14759618,5.552997043,7.119401955,6.686515468,6.294115633,5.524858365,6.897299181,6.029805441,7.101809691,9.740411082,5.994126267,5.699578654
4.504009384,3.550841292,7.333836235,4.632255447,5.705983576,4.838402911,5.002387008,5.890786891,4.840545696,4.946973721,4.954157155,4.800314047,6.64149535,5.031690438,4.527462036,4.901997309,5.310857045,4.527768517,6.995398698,5.299301877,5.895269669,4.68781046,5.732492883,5.153045764,5.114733879,8.036644601,5.025963827,6.129031332,4.482264418,5.41830019,4.843612291,5.157401517,5.011099232,6.007632912,6.020822536,5.491888666,5.434441246,5.214217297,4.152289741,4.994653661,6.33814906,5.791867478,5.412297879,6.134342561,5.740470186,5.035586324,5.081528255,5.18124546,5.013118149,5.145295609,4.434389839,5.43356483,4.247693653,5.365182267,4.383539678,5.18593974,4.773896838,5.080121761,5.203668942,5.337319083,6.187205475,4.78957363,4.492877284,4.283036192,5.075574157,4.80012482,4.856745225,5.548543779,4.520312633,5.30140598,5.495939363,4.963239835,5.249013295,4.956215387,5.093777483,4.986753194,6.02842259,5.275051817,5.741448188,5.01833791,6.844139059,5.512354345,7.927820129,4.834017753,5.035586324,4.002175154,4.719218442,5.007929347,4.504119929,5.035586324,5.035586324,4.92351169,5.035586324,4.608493253,4.842549892,5.243329392,5.376724204,5.313147091,3.82904294,4.924852331,5.035586324,4.457438337,4.70062621,5.280471437,3.276335075,5.233916765,4.962301657,5.58208491,5.061692255,4.846442045,5.664672713,5.124668104,4.918301548,5.035586324,5.122091266,4.737100352,5.147697893,4.954581626,5.530591655,9.078354862,5.295239152,5.220940036,5.002320535,5.035586324,5.111819633,4.195955026,4.845845831,5.035586324,5.555025966,4.856944607,4.772993811,4.855228256,6.54177137,4.803956458,5.424706295,5.623051908,5.035586324,4.81964243,6.262400592,5.106125397,4.233218073,5.106459898,5.242915573,4.741044628,5.10568218,4.869035009,5.239017598,4.954885084,4.907913956,6.329008575,5.385878612,4.918724871,5.528685728,5.265472473,5.293375835,5.88784508,4.829420823,4.54698804,5.577409369,5.169496627,5.464591996,4.635474226,5.035586324,4.879203722,4.883029377,4.32443166,5.035586324,4.685545767,4.742615627,5.211116349,4.930587544,4.806325957,5.405772327,5.663570424,4.970693728,4.814529857,4.782406538,5.149867024,5.518385707,4.569756089,3.849775202,4.632553235,5.315278119,5.299976719,5.035586324,5.042104019,5.619518413,5.01693719,4.418006609,5.845363749,5.113820711,4.829872672,6.248791237,5.249384,5.213874422,4.63461784,4.485333784,5.457416239,5.52903402,4.915765406,5.364099615,4.721535223,5.274716133,6.957970056,5.131598638,4.79002453,8.34859479,4.299558448,4.37883512,5.95412095,5.007470703,4.782456567,6.474983155,4.813745137,5.218757391,4.621784186,5.757253907,5.479771317,4.995306261,5.190878748,4.651644424,5.619770377,4.80087597,5.070292157,5.017790585,4.824001773,5.035586324,5.27382392,5.73858943,4.852457987,5.415217609,4.617716152,5.474101864,5.736786763,5.427284337,5.589260637,4.788214623,5.898397817,5.925590378,4.973981344,5.311208996,6.622347404,5.855787949,5.539155675,5.476408935,4.478255408,5.099656991,4.83736291,5.025197261,4.763715202,5.984630135,5.270268498,4.887845527,5.362009498,4.841831509,5.734965054,5.154801586,5.280162282,5.860566616,4.579435161,4.556749066,5.763154012,5.300376656,5.96521366,4.42343765,4.575660796,5.506565559,5.491105578,5.297610384,4.756158072,6.54042532,5.319963042,4.14652172,5.267374952,5.574738416,4.426357422,4.149184517,5.543483535,1.144799199,4.272172996,4.951679419,6.020419249,5.095794654,4.092363246,5.975645642,5.02819479,5.082484354,4.190306011,5.087941377,5.114905896,5.376142889,4.781094961,5.215864364,5.636059548,5.035586324,5.979903484,5.256181499,5.252998461,4.844797853,6.251323966,5.094107646,4.411302626,5.035586324,4.504768332,5.130126396,4.417877582,5.340957105,4.022900857,5.15620593,5.035586324,4.596111111,6.081719071,4.685558529,5.218025688,5.035586324,4.866653189,5.229880525,5.035586324,5.035586324,6.178519522,4.419198782,4.814730273,5.219477763,4.993204743,5.842882754,4.567703595,5.843632007,5.007952699,5.102028967,4.541722691,4.436000485,4.539061178,4.694342365,5.541285864,4.812260578,5.030263377,4.809182212,5.963414508,5.676621458,5.918066034,4.896973008,7.252597708,4.837439941,4.902935482,5.001385592,5.322313695,4.443545716,5.542321597,4.860558397,6.634332758,5.384452743,5.035586324,5.247347123,5.264201423,4.543803765,5.694637653,5.19698433,4.044013439,5.035586324,4.154706683,4.464464956,5.477094214,5.739507946,4.85871038,4.854090132,5.035586324,5.038464983,5.456291033,4.819187173,5.960271487,5.152037843,4.993634299,4.882758051,4.986488045,5.658126806,5.035586324,5.564800674,4.74839046,5.735693187,4.965824437,4.908522771,4.646639503,5.083761031,4.380087279,5.149338279,5.056738008,5.071709443,5.545012693,4.831388409,2.729467316,4.565329168,4.45789058,5.247714673,5.108723591,4.733508544,4.867943639,5.349326112,7.670783263,5.597930117,5.035586324,5.394672372,4.391620666,3.823589452,5.248672584,5.234917137,5.495319656,4.954438434,4.824755952,5.006860571,4.57739015,4.396653077,4.91532195,4.760105085,4.79931725,5.035586324,4.702807301,4.900426618,5.042595887,5.146914638,5.025030874,3.705619515,3.608308808,5.210941055,4.834677162,5.035586324,4.755367139,4.841156755,6.219137186,5.035586324,4.368281991,5.096028219,5.645566028,5.552130394,5.156371078,5.546701962,4.907034044,4.483086196,5.129836579,5.187572966,4.215713037,4.979037173,4.599565705,4.948211342,3.745915622,5.586293867,5.304139408,4.945947281,4.741532355,5.233105356,5.889410528,5.395950973,5.028538503,4.747427405,4.548074664,5.370060174,4.959637438,5.488202734,4.983721749,4.78778495,4.721769323,5.747339358,4.97244693,5.035586324,6.118709332,5.455228487,4.77894629,4.944737872,5.54925238,5.275099267,5.068914058,5.872814428,5.625498648,6.78002677,5.345834932,6.196858451,5.059527765,5.362943663,5.321327485,5.258475906,4.170731379,5.072014598,5.244796442,4.679123889,4.913312626,4.752631111,5.148523568,5.115276412,4.739245877,4.624364102,4.927643624,5.063519147,4.482600567,5.170472754,5.106388873,3.824010189,4.827327704,5.035586324,4.257274071,5.719815427,4.991945711,4.890185995,5.030581318,5.035586324,5.163068109,5.035586324,5.196348419,5.414054916,5.131491218,6.462026805,5.061601863,5.111004874,4.384723971
18.44411292,15.79675448,22.9665014,21.38918159,21.46557276,24.62174181,24.19292326,21.59008666,21.12391097,21.2869666,21.46557276,17.79431095,31.06665595,20.99092418,25.28870404,21.46557276,21.68137883,23.41984212,11.57259332,21.17967857,25.36379163,22.52683544,23.04398571,22.10009023,21.42574602,29.78703901,20.72721611,24.51481964,21.27154428,22.43433424,20.631657,21.25835834,22.26711557,20.3830917,17.37363755,19.73840916,21.3161398,20.94848706,17.71098935,21.06238609,22.47499281,20.77007495,21.46557276,17.66078235,23.57853197,17.57342162,21.46557276,21.58838479,20.20964937,23.48938423,26.7400446,23.42159929,16.30040119,23.31981956,20.73955114,21.46557276,21.18631235,21.42926752,24.09601799,21.40220052,31.20299098,21.20121338,17.61166368,21.49260308,20.36975489,21.25316814,21.31840069,20.71800677,19.998627,21.17548033,22.67073318,21.46557276,24.44811726,22.42929366,23.04729676,19.7711141,24.34633718,22.04381279,22.9465881,22.35252629,20.76775959,22.65272867,48.93245619,19.6582843,19.44293258,19.16438179,20.46777732,21.22449608,26.8795593,22.97988288,21.59161165,21.34684796,18.38672887,20.41285225,19.6740561,21.93929885,24.64235751,21.97152121,20.39379765,23.01965585,19.12003629,22.56728456,22.91454176,22.16538456,15.67859949,19.16316988,22.59649189,22.52736688,20.14879529,20.50691754,20.79832738,21.46557276,19.34011794,22.58435961,22.33557089,20.35103823,21.46557276,21.74671867,21.39118295,38.74864748,21.46557276,21.3917695,21.76833916,25.75911622,22.68243379,21.0501279,21.22255197,24.92482104,21.63126539,19.7239634,21.46557276,20.3782448,21.63069381,19.35751082,25.35611765,21.46557276,21.73834685,20.9030515,22.54430773,21.37531187,18.98373203,20.96858531,20.67818954,20.09600598,19.60051089,19.89310661,21.22900931,20.77586521,19.54747959,31.35851046,23.41649057,24.14437245,20.93274612,20.68270722,21.46557276,20.51450275,22.6539987,19.83889547,23.4104479,20.13675583,22.41738442,23.55542215,13.72901374,18.5127352,22.58270408,19.23821653,21.30923522,21.99980416,21.46557276,21.37946077,18.04383696,19.4175827,21.46557276,23.14762706,22.52274955,26.48651119,21.38436823,20.54250063,22.62332958,17.86888453,12.33905698,20.51529938,19.94909414,19.14856653,19.76173279,24.4400678,24.04393923,21.46557276,21.66958759,22.03939301,24.84269384,19.84160466,21.10611275,24.96851292,22.00333228,19.35934885,20.99158822,21.46557276,26.38427663,21.84190374,24.97198119,19.06291188,22.18340314,21.177426,22.37072736,20.73599602,15.85347921,21.33312578,19.17482208,23.9481586,21.38378019,20.47983395,38.15344195,20.35297826,21.24904875,17.94117968,21.69318783,19.87148839,20.95670409,21.11373336,20.1599608,19.80558312,18.51157907,18.6773153,20.90576342,19.64735881,18.7010692,27.4179791,21.98901539,20.77790814,23.55227697,20.62421924,19.36807968,23.15683779,20.69327869,22.87010737,20.58665701,21.63996822,24.56636285,19.24103265,19.1924643,21.00289411,21.75503327,21.0984542,20.68569363,18.36831673,21.26653111,18.08592441,22.41767923,22.0278792,21.46557276,19.50191118,22.47215948,21.50994963,19.04960502,20.88644665,24.71432977,21.19430948,22.20492244,19.84675307,23.34954113,22.34463177,20.49959457,22.16166754,9.747013407,22.7487796,25.46589525,20.07013626,21.51190146,19.69335745,20.06873386,20.96441013,20.37472717,22.35044258,25.96817285,20.99018551,20.91488319,23.57142576,22.57162967,15.41209515,22.50466519,21.00353609,23.00312527,13.66290185,22.4954119,18.48691539,24.59120349,22.15487557,21.20946408,23.76095976,25.42489905,19.26165614,21.13129928,21.18094955,19.25891732,24.58275349,21.46557276,22.59455146,22.63534478,20.65740203,20.77729655,18.79196204,26.0515906,21.46557276,23.04302423,20.4249338,24.58637121,13.71988702,23.91179836,22.90957576,20.8179785,26.85969545,21.5846054,21.75193203,17.30283002,21.84516712,18.55251354,19.50404369,22.6458561,28.68350265,20.76116226,20.95685658,21.22376853,21.70150687,21.90703812,22.78217065,19.07596911,19.8781512,23.9206672,18.03193111,20.30263375,21.18155702,19.38248123,23.38356601,20.7402736,22.69509598,22.56927546,20.18224937,21.70904834,32.74642419,22.49670457,19.53700288,29.73582771,20.58466997,22.07281157,23.91475404,15.24052028,25.17884467,21.38128018,20.74653529,21.03488393,21.62194144,24.53941952,23.50347121,21.34081669,21.24610355,20.32401522,21.46557276,21.67868241,20.30883611,19.68289749,21.46557276,17.1185866,20.2647716,21.83409574,28.55530835,22.95595236,23.54771039,20.70438063,21.10155763,21.46557276,21.72728315,23.66278403,21.83045375,24.40498697,23.69724278,15.21581965,17.57624534,19.85574046,21.56955733,19.31966002,23.17921611,20.49470443,20.39809515,21.46557276,21.55171383,22.96783372,26.08222572,23.27386304,16.67448379,21.01595027,19.90118652,21.45001236,23.929992,21.59123467,24.70269046,23.27950353,27.66216543,23.45656522,18.11743347,20.70255793,20.30371281,21.8626063,21.82329914,20.97689542,25.01079284,21.37411526,21.67911541,21.56521986,20.40431225,21.9695253,22.21677452,21.27663494,22.70017187,20.45690443,21.21252737,21.16548812,20.52394937,21.88458445,24.08814108,15.96385138,39.88400815,21.46557276,19.34324011,20.89516321,19.08228494,15.0774545,18.44475947,22.07024074,21.54849872,25.14368477,21.03638423,21.46557276,20.49079218,22.4858352,19.34747726,20.1114743,22.73070305,21.89186572,20.11416819,22.08268674,21.28185341,22.5934977,16.12546012,24.24197141,20.29415448,21.2764261,21.46557276,18.74390198,19.11162285,19.8382538,22.00033292,22.01926748,18.04371298,23.49679808,21.60565411,21.77642634,32.24926999,22.56555904,22.86918009,25.6645799,17.30563691,21.07852853,18.39106853,22.32307816,19.08750189,20.11193573,24.74492253,21.91114611,22.04074722,19.45293542,23.68832992,22.76074589,23.79574378,21.46612412,19.83487183,24.81222175,20.69699589,21.46557276,18.07596873,21.636715,22.25657931,21.82790041,18.83491323,21.46557276,21.46557276,23.21382097,22.28949212,20.25487694,26.97685239,21.19843722,19.29507719,21.82659865,20.67344285,20.26071497,22.15005981,21.49083137,19.86703754,18.68212326,21.07516583,23.6736364,21.46557276,21.66461871,21.10744354,21.69597902,21.54795792,24.29694985,21.46557276,24.74750556,17.48857298,22.81083404,19.63680139
